Code,Title,asset_dictionary_id
Ss_55_60_50,Liquid polymer supply systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_60_55,Lubrication supply systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_60_55_70,Rail lubrication supply systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_70,Water distribution and supply systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_70_03,Aquaculture supply and recirculation systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_70_03_29,Feeding systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_70_03_31,Freshwater intake systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_70_03_70,Recirculating aquaculture systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_70_03_78,Seawater intake systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_70_03_80,Skimming systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_70_03_94,Vaccination systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_70_38,Hot and cold water supply systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_70_38_15,Cold water supply systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_70_38_20,Direct hot water storage supply systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_70_38_40,Incoming water supply systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_70_38_42,Indirect hot water storage supply systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_70_38_45,Instantaneous hot water supply systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_70_38_65,Pumped cold water supply systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_70_39,Hydroelectric pressure water supply systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_70_39_10,Buried pressure pipeline systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_70_42,Irrigation systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_70_42_20,Drip irrigation systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_70_42_50,Manual irrigation systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_70_42_60,Passive irrigation systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_70_42_85,Sprinkler irrigation systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_70_42_87,Subirrigation systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_70_94,Washing systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_70_94_94,Wash plant systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_70_94_96,Wheel washing systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_70_95,Water distribution network systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_70_95_50,Mains water distribution network systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_70_95_66,Private water distribution network systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_70_96,Water feature systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_70_96_15,Cascade and waterfall systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_70_96_31,Fountain and jet systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_70_96_83,Self-contained water feature systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_70_96_96,Water play systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_70_97,Water reclamation systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_70_97_35,Grey water reclamation systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_70_97_70,Rainwater reclamation systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_70_98,Water treatment systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_70_98_08,Bore water treatment systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_70_98_13,Chemical-free water treatment systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_70_98_85,Swimming pool water treatment systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_70_98_92,Ultrapure water treatment systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_70_99,Water management systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_70_99_84,Stoplog systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_70_99_96,Water baffle systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_90,Piped solids distribution and supply systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_90_65,Piped granule and powder supply systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_55_95,Temporary piped supply systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60,"Heating, cooling and refrigeration systems","e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_30,Rail and paving heating systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_30_60,Pavement heating systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_30_60_27,Electric pavement heating systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_30_70,Railway heating systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_30_70_65,Points heating systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_30_75,Runway heating systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_30_90,Tramway heating systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_40,Space heating and cooling systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_40_13,Climatic ceiling and beam systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_40_13_13,Climatic beam systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_40_13_14,Climatic ceiling systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_40_15,"Combined heating, cooling and power systems","e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_40_15_40,Combined heat and power systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_40_17,Cooling systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_40_17_12,Chilled water systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_40_17_15,Condenser water systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_40_17_21,District cooling systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_40_17_40,Ice storage systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_40_17_96,Water cooling systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_40_36,Heat pump systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_40_36_05,Air source heat pump systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_40_36_35,Ground source heat pump systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_40_36_96,Water source heat pump systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_40_37,Heating systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_40_37_21,Direct gas-fired heating systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_40_37_22,District heating systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_40_37_26,Electric heating systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_40_37_48,Low-temperature hot water heating systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_40_37_51,Medium-temperature hot water heating systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_40_37_81,Solar heating systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_40_37_85,Steam heating systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_40_84,Space heating and cooling distribution network systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_40_84_21,District cooling distribution network systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_40_84_22,District heating distribution network systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_40_90,Trace heating systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_40_90_28,Electrical resistance trace heating systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_40_92,Underfloor heating and cooling systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_40_92_15,Combined underfloor heating and cooling systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_40_92_27,Electric underfloor heating systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_40_92_92,Underfloor chilled water systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_40_92_94,Underfloor low-temperature hot water heating systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_60,Refrigeration systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_60_15,Cold room systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_60_15_10,Catering cold room systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_60_15_50,Mortuary cold room systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_60_17,Cold storage systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_60_70,Refrigerant systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_60_70_15,Refrigerant charging systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_60_70_70,Refrigerant recovery systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_60_70_71,Refrigerant cooling systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_60_70_94,Variable refrigerant flow systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_80,Drying systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_80_08,Bottle and can drying systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_60_95,"Temporary heating, cooling and refrigeration systems","e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_65,Ventilation and air conditioning systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_65_40,Ventilation systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_65_40_32,Fume extract systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_65_40_32_32,Fume cupboard extract systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_65_40_32_70,Recirculatory fume cupboard systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_65_40_32_75,Safety cabinet extract systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_65_40_33,General space ventilation systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_65_40_33_45,Kitchen extract ventilation systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_65_40_33_48,Local extract ventilation systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_65_40_33_50,Mechanical extract ventilation systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_65_40_33_51,Mechanical supply ventilation systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_65_40_33_52,Mechanical and whole building ventilation systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_65_40_33_56,Natural ventilation systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_65_40_33_60,Passive stack ventilation systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_65_40_33_90,Toilet extract ventilation systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_65_40_42,Industrial fume extract systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_65_40_42_25,Dust extract systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_65_40_42_36,Hazardous area extract systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_65_40_42_45,Local exhaust ventilation systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_65_40_42_95,Vehicle exhaust extract systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_65_40_80,Smoke extract and control systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_65_40_80_65,Pressure differential systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_65_40_80_80,Smoke and heat exhaust ventilation systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_65_40_94,Vehicular space ventilation systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_65_40_94_10,Car park extract systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_65_40_94_11,Car park supply systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_65_40_94_90,Tunnel ventilation systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_65_60,Specialist ventilation systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_65_60_55,Hazardous processes ventilation systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_65_60_55_22,Decontamination areas ventilation systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_65_60_55_36,Helium quench pipe systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_65_60_95,Wind tunnel systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_65_80,Air conditioning systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_65_80_05,Central air conditioning systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_65_80_05_10,Centralized all-air conditioning systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_65_80_05_30,Fan coil unit air conditioning systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_65_80_05_40,Induction unit air conditioning systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_65_80_15,Controlled environment systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_65_80_15_14,Chilled air aisle containment systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_65_80_15_30,Fan wall systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_65_80_15_36,Hot air aisle containment systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_65_80_45,Local air conditioning systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_65_80_45_25,Evaporative cooling systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_65_80_45_48,Local underfloor air conditioning systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_65_80_45_72,Room air conditioning systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_65_95,Temporary ventilation and air conditioning systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70,Electrical systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_10,Electrical power generation and transmission systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_10_30,Fossil fuel power generation systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_10_30_33,Gas power generating systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_10_30_70,Reciprocating internal combustion engine,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_10_30_72,Reciprocating internal combustion engine driven alternating current generator systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_10_35,High-voltage transmission systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_10_70,Renewable power generation systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_10_70_33,Geothermal power generation systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_10_70_35,Grid-connected photovoltaic systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_10_70_36,Hydroelectric power generation systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_10_70_80,Small-scale wave and tidal power generation systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_10_70_82,Small-scale wind-powered electricity generation systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_10_70_85,Stand-alone photovoltaic systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_10_70_95,Water mill systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_10_70_97,Water turbine systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_10_70_98,Wind power generating systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_30,Electricity distribution systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_30_10,Cable management systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_30_10_28,Extra-low-voltage cable management systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_30_10_35,High-voltage cable management systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_30_10_45,Low-voltage cable management systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_30_25,Protection systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_30_25_25,Earthing and bonding systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_30_35,High-voltage systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_30_35_30,High-voltage site connection systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_30_35_35,High-voltage distribution systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_30_45,Low-voltage systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_30_45_28,Extra-low-voltage distribution systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_30_45_40,Low-voltage site connection systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_30_45_45,Low-voltage distribution systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_30_45_92,Uninterruptible power supply systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_30_60,Overhead line traction power distribution systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_30_60_11,Catenary overhead line systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_30_60_89,Trolley wire overhead line systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_30_80,Small power systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_30_80_35,Hardwired low-voltage small power systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_30_80_45,Low-voltage small power systems with prefabricated wiring,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_30_90,Conductor rail traction power distribution systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_30_90_15,Conductor rail electrification systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_30_90_90,Third rail electrification systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_30_94,Vehicle charging systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_30_94_27,Electric vehicle charging systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_80,Lighting systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_80_01,Aeronautical lighting systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_80_01_02,Approach lighting systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_80_01_03,Apron lighting systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_80_01_36,Heliport lighting systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_80_01_47,Lighting beacon systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_80_01_65,Precision approach path indicator systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_80_01_74,Runway lighting systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_80_01_87,Taxiway lighting systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_80_25,External lighting systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_80_25_05,Amenity lighting systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_80_25_59,Outdoor workplace lighting systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_80_25_65,Platform lighting systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_80_25_70,Roadway lighting systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_80_25_80,Shaft lighting systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_80_25_90,Tunnel lighting systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_80_33,General lighting systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_80_33_12,Central battery-supplied emergency lighting systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_80_33_30,Fibre-optic lighting systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_80_33_33,General lighting systems with prefabricated wiring,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_80_33_35,Hardwired general lighting systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_80_33_88,Theatrical/ stage lighting systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_80_85,Submersible lighting systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_80_85_92,Underwater lighting systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_70_95,Temporary electrical systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75,"Communications, security, safety, control and protection systems","e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_10,Communications systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_10_21,Data distribution and telecommunications systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_10_21_21,Data distribution systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_10_21_48,Local area network (LAN) systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_10_21_52,Mobile telecommunications systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_10_21_88,Telecommunications systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_10_21_97,Wide area network (WAN) systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_10_46,Listening systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_10_46_05,Audio frequency induction loop systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_10_46_42,Infrared listening systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_10_68,Public communications systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_10_68_02,Advertising display systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_10_68_07,Bell communication systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_10_68_13,Clock systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_10_68_42,Information display systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_10_68_68,Public address systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_10_68_69,Queue management systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_10_70,Radio and television distribution systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_10_70_70,Radio distribution systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_10_70_88,Television distribution systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_10_72,Emergency communication systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_10_72_30,Firefighting intercom systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_10_72_70,Radio communications systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_10_72_72,Roadway emergency communication systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_10_88,Timing and scoring systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_10_88_05,Athletics timing and scoring systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_10_88_86,Swimming pool timing and scoring systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_30,Signal systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_30_35,Road signal and control systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_30_35_60,Pedestrian crossing signal systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_30_35_86,Toll systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_30_35_88,Traffic signal systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_30_50,Marine signal systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_30_60,Obstacle beacon systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_30_70,Railway signal and control systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_30_70_02,Automatic train operation (ATO) systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_30_70_03,Automatic train protection (ATP) systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_30_70_05,Automatic warning systems (AWS),"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_30_70_15,Communications based train control (CBTC) systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_30_70_27,Emergency traction current discharge systems (ETCDS),"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_30_70_30,Fixed block signalling systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_30_70_42,Interlocking systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_30_70_53,Moving block signalling systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_30_70_70,Rail signal systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_30_70_90,Train protection warning systems (TPWS),"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_30_90,Tramway signal systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_30_97,Waterway signal systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_30_98,Wind direction indication systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_30_98_96,Windsock systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_40,Security systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_40_02,Access control systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_40_02_05,Audio intercom systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_40_02_11,Card access control systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_40_02_94,Video intercom systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_40_53,Monitoring systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_40_53_70,Radio-frequency identification (RFID) tagging systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_40_53_86,Surveillance CCTV systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
Ss_75_40_53_90,Train dispatch CCTV systems,"e1970a24-e8c7-11ec-8fea-0242ac120002"
